Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
5470,1984,George Orwell,"Orwell, George",Erich Fromm,0451524934,9780451524935,5,4.16,New American Library,Mass Market Paperback,328,1950,1949,,10/6/11,"favorites, owned","favorites (#12), owned (#21)",read,,,,1,,,0,,,,,
375802,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,0812550706,9780812550702,5,4.3,TOR,Mass Market Paperback,324,1994,1985,,10/6/11,"owned, favorites","owned (#48), favorites (#2)",read,,,,1,,,0,,,,,
9532,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"Card, Orson Scott",,0765342405,9780765342409,5,4.31,Starscape,Paperback,469,2002,1999,,10/6/11,"owned, favorites","owned (#47), favorites (#5)",read,,,,1,,,0,,,,,
9555,The Elephant Vanishes,Haruki Murakami,"Murakami, Haruki","Jay Rubin, Alfred Birnbaum",0679750533,9780679750536,5,3.88,Vintage,Paperback,327,1994,1993,,10/6/11,owned,owned (#43),read,,,,1,,,0,,,,,
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,0375704027,9780375704024,5,4.03,Vintage Books,Paperback,296,2000,1987,,10/6/11,"favorites, owned","favorites (#3), owned (#42)",read,,,,1,,,0,,,,,
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,0965341984,9780965341981,5,4.17,Knopf,Paperback,607,1997,1994,,10/6/11,"owned, favorites","owned (#41), favorites (#24)",read,,,,1,,,0,,,,,
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,0679879250,9780679879251,5,4.12,Knopf Books for Young Readers,Hardcover,326,1997,1997,,10/6/11,"owned, favorites","owned (#40), favorites (#6)",read,,,,1,,,0,,,,,
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,0440238153,9780440238157,5,4.08,Laurel Leaf,Mass Market Paperback,467,2003,2000,,10/6/11,"owned, favorites","owned (#39), favorites (#23)",read,,,,1,,,0,,,,,
15241,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Peter Beagle,0618346260,9780618346264,5,4.43,Houghton Mifflin,Paperback,322,2003,1954,,10/6/11,,,read,,,,1,,,0,,,,,
18512,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,0345339738,9780345339737,5,4.51,Del Rey,Mass Market Paperback,490,2003,1955,,10/6/11,,,read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPr̩,0439139600,9780439139601,5,4.54,Scholastic,Paperback,734,2002,2000,,10/6/11,owned,owned (#36),read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPr̩,0439064864,9780439064866,4,4.4,Arthur A. Levine Books / Scholastic Inc.,Hardcover,341,1999,1998,,10/6/11,owned,owned (#38),read,,,,1,,,0,,,,,
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",Mary GrandPr̩,0545010225,9780545010221,5,4.62,Arthur A. Levine Books / Scholastic Inc.,Hardcover,759,2007,2007,,10/6/11,owned,owned (#32),read,,,,1,,,0,,,,,
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,0060512806,9780060512804,5,4.25,Avon,Paperback,1139,2002,1999,,10/6/11,"favorites, owned","favorites (#22), owned (#31)",read,,,,1,,,0,,,,,
823,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,"Stephenson, Neal",,0060593083,9780060593087,4,3.92,Harper Perennial,Paperback,927,2004,2003,,10/6/11,,,read,,,,1,,,0,,,,,
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,0618711651,9780618711659,5,3.97,Mariner Books,Paperback,326,2006,2005,,10/6/11,"favorites, owned","favorites (#19), owned (#28)",read,,,,1,,,0,,,,,
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John Higgins",0930289234,9780930289232,5,4.35,DC Comics,Paperback,416,2005,1987,,10/6/11,favorites,favorites (#18),read,,,,1,,,0,,,,,
150720,Proof,David Auburn,"Auburn, David",,0571199976,9780571199976,5,4.01,"Farrar, Straus and Giroux",Paperback,96,2001,2000,,10/6/11,"favorites, owned","favorites (#15), owned (#23)",read,,,,1,,,0,,,,,
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,0671027344,9780671027346,5,4.21,MTV Books/Pocket Books,Paperback,213,1999,1999,,10/6/11,"favorites, owned","favorites (#1), owned (#22)",read,,,,1,,,0,,,,,
244572,"Charmed Life (Chrestomanci, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,000710653X,9780007106530,0,3.96,HarperCollins Children's Books,Paperback,252,2000,1977,,10/10/11,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
386366,"Equal Rites (Discworld, #3)",Terry Pratchett,"Pratchett, Terry",,0061020699,9780061020698,0,4.01,Harper Prism,Mass Market Paperback,213,2000,1987,,10/10/11,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
64216,"Guards! Guards! (Discworld, #8; City Watch #1)",Terry Pratchett,"Pratchett, Terry",,0061020648,9780061020643,0,4.33,HarperTorch,Mass Market Paperback,376,2001,1989,,10/10/11,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
34527,"Feet of Clay (Discworld, #19; City Watch, #3)",Terry Pratchett,"Pratchett, Terry",,0552153257,9780552153256,0,4.27,Corgi,Paperback,260,2005,1996,,10/10/11,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
11918,"Bitten (Women of the Otherworld, #1)",Kelley Armstrong,"Armstrong, Kelley",,0452286034,9780452286030,0,4.05,Plume Books,Mass Market Paperback,436,2004,2001,,10/10/11,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
45107,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,0006480098,9780006480099,0,4.15,Voyager,Mass Market Paperback,460,1996,1995,,10/10/11,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
8044074,"The Magicians' Guild (The Black Magician Trilogy, #1)",Trudi Canavan,"Canavan, Trudi",Richard Aspel,1741636396,9781741636390,0,3.96,Bolinda Audio,Audio CD,16,2007,2001,,10/10/11,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
7244,The Poisonwood Bible,Barbara Kingsolver,"Kingsolver, Barbara",,0060786507,9780060786502,0,4.04,Harper Perennial Modern Classics,Hardcover,546,2005,1998,,10/10/11,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton",Jules Feiffer,0394820371,9780394820378,0,4.21,Random House Bullseye Books,Paperback,256,1996,1961,,10/10/11,,,read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Mary GrandPr̩,0439554934,9780439554930,5,4.46,Scholastic Inc,Hardcover,320,1997,1997,,10/6/11,owned,owned (#35),read,,,,1,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,0316769177,9780316769174,5,3.8,Back Bay Books,Paperback,277,2001,1951,,10/6/11,"owned, favorites","owned (#20), favorites (#13)",read,,,,1,,,0,,,,,
172366,The Library of Babel,Jorge Luis Borges,"Borges, Jorge Luis","Erik Desmazieres, Andrew Hurley",156792123X,9781567921236,0,4.47,David R. Godine Publisher,Hardcover,39,2000,1941,,10/6/11,read-some,read-some (#3),read-some,,,,0,,,0,,,,,
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,1594489505,9781594489501,5,4.35,Riverhead,Hardcover,372,2007,2007,,10/6/11,favorites,favorites (#7),read,,,,1,,,0,,,,,
47720,The Sandman: Endless Nights,Neil Gaiman,"Gaiman, Neil","Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",140120113X,9781401201135,5,4.34,Vertigo,Paperback,160,2004,2003,,10/6/11,owned,owned (#19),read,,,,1,,,0,,,,,
31360,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,"Card, Orson Scott",,0765304740,9780765304742,5,3.75,Tor Books,Paperback,370,2002,1996,,10/6/11,owned,owned (#18),read,,,,1,,,0,,,,,
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,1594480001,9781594480003,5,4.27,Riverhead Books,Paperback,371,2004,2003,,10/6/11,favorites,favorites (#10),read,,,,1,,,0,,,,,
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",,0618346252,9780618346257,5,4.35,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,10/6/11,,,read,,,,1,,,0,,,,,
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,0142403881,9780142403884,4,4.12,Puffin,Paperback,176,2005,1964,,10/6/11,,,read,,,,1,,,0,,,,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,0679879242,9780679879244,5,3.95,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,,10/6/11,"owned, favorites","owned (#17), favorites (#9)",read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPr̩,043965548X,9780439655484,5,4.54,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,10/6/11,"owned, favorites","owned (#34), favorites (#8)",read,,,,1,,,0,,,,,
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,0316166685,9780316166683,4,3.79,"Little, Brown and Company",Mass Market Paperback,328,2006,2002,,10/6/11,,,read,,,,1,,,0,,,,,
29597,"Through Painted Deserts: Light, God, and Beauty on the Open Road",Donald Miller,"Miller, Donald",,0785209824,9780785209829,4,3.93,Thomas Nelson,Paperback,272,2005,2005,,10/6/11,owned,owned (#16),read,,,,1,,,0,,,,,
231850,Corduroy,Don Freeman,"Freeman, Don",,0670241334,9780670241330,5,4.28,Viking Books for Young Readers,Hardcover,32,1968,1968,,10/6/11,favorites,favorites (#11),read,,,,1,,,0,,,,,
17033,Flatterland: Like Flatland Only More So,Ian Stewart,"Stewart, Ian",,073820675X,9780738206752,4,3.71,Basic Books,Paperback,320,2002,2001,,10/6/11,,,read,,,,1,,,0,,,,,
17267,The Great Divorce,C.S. Lewis,"Lewis, C.S.",,0006280560,9790007672386,5,4.28,HarperCollins,Paperback,146,2002,1945,,10/6/11,,,read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPr̩,0439358078,9780439358071,5,4.48,Scholastic Inc.,Hardcover,870,2004,2003,,10/6/11,owned,owned (#33),read,,,,1,,,0,,,,,
433567,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,"Abbott, Edwin A.",Banesh Hoffmann,048627263X,9780486272634,4,3.81,"Dover Publications, Inc.",Paperback,96,1992,1884,,10/6/11,,,read,,,,1,,,0,,,,,
35220,The Red Badge of Courage,Stephen Crane,"Crane, Stephen",,1580495869,9781580495868,2,3.22,"Clayton, Del. : Prestwick House Literary Touchstone Classics,",Paperback,170,2006,1895,,10/6/11,,,read,,,,1,,,0,,,,,
6295,Howl and Other Poems,Allen Ginsberg,"Ginsberg, Allen",William Carlos Williams,0872863107,9780872863101,5,4.14,City Lights,Hardcover,56,2001,1956,,10/6/11,"owned, favorites","owned (#15), favorites (#16)",read,,,,1,,,0,,,,,
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,"Miller, Donald",,0785263705,9780785263708,5,3.91,Thomas Nelson,Paperback,243,2003,2003,,10/6/11,"owned, favorites","owned (#14), favorites (#21)",read,,,,1,,,0,,,,,
10374,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,"Murakami, Haruki",Alfred Birnbaum,,,5,4.15,Vintage,Paperback,400,2001,1985,,10/6/11,"owned, favorites","owned (#13), favorites (#4)",read,,,,1,,,0,,,,,
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,1565125606,9781565125605,5,4.08,Algonquin Books,Paperback,335,2007,2006,,10/6/11,,,read,,,,1,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane","Anna Quindlen, Mrs. Oliphant, George Saintsbury, Mark Twain, A.C. Bradley, Walter A. Raleigh, Virginia Woolf",0679783261,9780679783268,4,4.25,Modern Library,Paperback,279,2000,1813,,10/6/11,,,read,,,,1,,,0,,,,,
234225,"Dune (Dune Chronicles, #1)",Frank Herbert,"Herbert, Frank",,0340839937,9780340839935,5,4.21,Hodder & Stoughton,Paperback,604,2006,1965,,10/6/11,"owned, favorites","owned (#12), favorites (#14)",read,,,,1,,,0,,,,,
9557,Sputnik Sweetheart,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,0099448475,9780099448471,4,3.82,Vintage,Paperback,229,2002,1999,,10/6/11,,,read,,,,1,,,0,,,,,
234724,"Shadow Puppets (The Shadow Series, #3)",Orson Scott Card,"Card, Orson Scott",,0765340054,9780765340054,5,3.89,Tor Books,Paperback,384,2003,2002,,10/6/11,owned,owned (#11),read,,,,1,,,0,,,,,
3220405,"Ender in Exile (Ender's Saga, #1.2)",Orson Scott Card,"Card, Orson Scott",,0765304961,9780765304964,4,3.89,St. Martins Press-3pl,Hardcover,369,2008,2008,,10/6/11,,,read,,,,1,,,0,,,,,
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,074324754X,9780743247542,5,4.25,Scribner,Paperback,288,2006,2005,,10/6/11,,,read,,,,1,,,0,,,,,
177576,The Great Wall of China and other Stories,Franz Kafka,"Kafka, Franz",Malcolm Pasley,0141186461,9780141186467,0,3.75,Penguin Classic,Paperback,240,2007,1931,,10/6/11,read-some,read-some (#2),read-some,,,,0,,,0,,,,,
4009,Nine Stories,J.D. Salinger,"Salinger, J.D.",,0316767727,9780316767729,0,4.19,"Little, Brown and Company",Paperback,198,2001,1953,,10/6/11,"to-finish, owned","to-finish (#7), owned (#9)",to-finish,,,,0,,,0,,,,,
46114,The Waves,Virginia Woolf,"Woolf, Virginia",,0156949601,9780156949606,0,4.14,Harvest Books,Paperback,297,1978,1931,,10/6/11,to-finish,to-finish (#6),to-finish,,,,0,,,0,,,,,
7332,The Silmarillion (Middle-Earth Universe),J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith",0618391118,9780618391110,0,3.9,Houghton Mifflin Harcourt,Hardcover,386,2004,1977,,10/6/11,to-finish,to-finish (#5),to-finish,,,,0,,,0,,,,,
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,,,0,3.89,Penguin,Paperback,331,1995,1955,,10/6/11,to-finish,to-finish (#4),to-finish,,,,0,,,0,,,,,
116257,"The System of the World (The Baroque Cycle, #3)",Neal Stephenson,"Stephenson, Neal",,0060750863,9780060750862,0,4.31,William Morrow Paperbacks,Paperback,908,2005,2004,,10/6/11,to-finish,to-finish (#3),to-finish,,,,0,,,0,,,,,
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,0316346624,9780316346627,0,3.94,Back Bay Books,Paperback,301,2002,2000,,10/6/11,"to-finish, owned","to-finish (#2), owned (#7)",to-finish,,,,0,,,0,,,,,
274975,Mary Reilly,Valerie Martin,"Martin, Valerie",,0349117810,9780349117812,0,3.63,Abacus,Paperback,256,2004,1990,,10/6/11,,,read,,,,1,,,0,,,,,
278854,The Purloined Letter,Edgar Allan Poe,"Poe, Edgar Allan",,0886820618,9780886820619,0,3.73,Creative Education,Library Binding,48,1986,1844,,10/6/11,,,read,,,,1,,,0,,,,,
4702372,"The Adventure of the Final Problem  (The Memoirs of Sherlock Holmes, #11)",Arthur Conan Doyle,"Doyle, Arthur Conan",,1901091198,9781901091199,0,4.2,,Audio CD,,,1982,,10/6/11,,,read,,,,1,,,0,,,,,
3161819,The Blue Cross: A Father Brown Mystery,G.K. Chesterton,"Chesterton, G.K.",James Arthur,0886464471,9780886464479,0,3.73,DH Audio,Audiobook,2,1997,1900,,10/6/11,,,read,,,,1,,,0,,,,,
2737483,"The Adventure of the Copper Beeches (The Adventures of Sherlock Holmes, #12)",Arthur Conan Doyle,"Doyle, Arthur Conan",,1425474144,9781425474140,0,3.92,Kessinger Publishing,Paperback,48,2005,1892,,10/6/11,,,read,,,,1,,,0,,,,,
1848444,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)",Ronald Holt,"Holt, Ronald",Arthur Conan Doyle,0582416396,9780582416390,0,4.22,Addison Wesley Publishing Company,Paperback,85,2000,1891,,10/6/11,,,read,,,,1,,,0,,,,,
2806829,"A Case of Identity (The Adventures of Sherlock Holmes, #3)",Arthur Conan Doyle,"Doyle, Arthur Conan",Edward Raleigh,0886467357,9780886467357,0,3.65,DH Audio,Audiobook,,1997,1891,,10/6/11,,,read,,,,1,,,0,,,,,
164154,A Canticle for Leibowitz,Walter M. Miller Jr.,"Jr., Walter M. Miller",,0060892994,9780060892999,0,3.98,HarperCollins EOS,Paperback,335,2006,1959,,10/6/11,,,read,,,,1,,,0,,,,,
133337,Savages,Joe Kane,"Kane, Joe",,0679740198,9780679740193,0,4.04,Vintage,Paperback,304,1996,1995,,10/6/11,,,read,,,,1,,,0,,,,,
75745,Blueprint: Blaupause,Charlotte Kerner,"Kerner, Charlotte",,3407808372,9783407808370,0,2.76,Beltz,Hardcover,185,1999,1999,,10/6/11,,,read,,,,1,,,0,,,,,
29380,Animal Liberation,Peter Singer,"Singer, Peter",,0060011572,9780060011574,0,4.21,Ecco Press,Paperback,352,2001,1975,,10/6/11,,,read,,,,1,,,0,,,,,
44905,Writing Down the Bones: Freeing the Writer Within,Natalie Goldberg,"Goldberg, Natalie",,1590303164,9781590303160,0,4.18,Shambhala Publications,Paperback,312,2006,1986,,10/6/11,,,read,,,,1,,,0,,,,,
10656,Next: The Future Just Happened,Michael   Lewis,"Lewis, Michael",,0393323528,9780393323528,0,3.67,W. W. Norton  Company,Paperback,240,2002,2001,,10/6/11,,,read,,,,1,,,0,,,,,
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,"Ehrenreich, Barbara",,0805063897,9780805063899,0,3.61,Owl Books (Henry Holt),Paperback,240,2002,2001,,10/6/11,,,read,,,,1,,,0,,,,,
6150,"Cry, the Beloved Country",Alan Paton,"Paton, Alan",,074326195X,9780743261951,0,3.88,Scribner,Hardcover,316,2003,1948,,10/6/11,,,read,,,,1,,,0,,,,,
48464,A Good Man is Hard to Find and Other Stories,Flannery O'Connor,"O'Connor, Flannery",,0151365040,9780151365043,0,4.24,Houghton Mifflin Harcourt,Hardcover,252,1992,1953,,10/6/11,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
13214,I Know Why the Caged Bird Sings,Maya Angelou,"Angelou, Maya",,0553279378,9780553279375,0,4.21,Bantam Books,Paperback,246,1993,1969,,10/6/11,,,read,,,,1,,,0,,,,,
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,0385474547,9780385474542,0,3.63,Anchor Books,Paperback,209,1994,1958,,10/6/11,,,read,,,,1,,,0,,,,,
106264,"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",Patricia MacLachlan,"MacLachlan, Patricia",,0618062416,9780618062416,0,3.73,Houghton Mifflin,Paperback,64,2001,1985,,10/6/11,,,read,,,,1,,,0,,,,,
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,0451528824,9780451528827,0,4.24,Signet Book,Paperback,320,2003,1908,,10/6/11,,,read,,,,1,,,0,,,,,
4137,Me Talk Pretty One Day,David Sedaris,"Sedaris, David",,0349113912,9780349113913,0,3.98,"Little, Brown and Company",Paperback,272,2001,2000,,10/6/11,"to-read, owned","to-read (#10), owned (#2)",to-read,,,,0,,,0,,,,,
6687,"Charlie and the Great Glass Elevator (Charlie Bucket, #2)",Roald Dahl,"Dahl, Roald",Quentin Blake,0142404128,9780142404126,0,3.66,Puffin Books,Paperback,159,2005,1972,,10/6/11,,,read,,,,1,,,0,,,,,
6689,James and the Giant Peach,Roald Dahl,"Dahl, Roald",Quentin Blake,0375814248,9780375814242,0,4,Alfred A. Knopf ,Hardcover,146,2002,1961,,10/6/11,,,read,,,,1,,,0,,,,,
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,0141301066,9780141301068,0,4.29,Puffin Books,Paperback,240,1998,1988,,10/6/11,,,read,,,,1,,,0,,,,,
5805,V for Vendetta,Alan Moore,"Moore, Alan",David   Lloyd,1401207928,9781401207922,0,4.25,Vertigo,Hardcover,296,2005,1990,,10/6/11,"to-read, owned","to-read (#9), owned (#3)",to-read,,,,0,,,0,,,,,
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,0679735771,9780679735779,0,3.82,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,10/6/11,"to-read, owned","to-read (#8), owned (#4)",to-read,,,,0,,,0,,,,,
2675261,"The Gypsy Morph (Genesis of Shannara, #3)",Terry Brooks,"Brooks, Terry",,0345484142,9780345484147,0,4.14,Del Rey,Hardcover,402,2008,2008,,10/6/11,,,read,,,,1,,,0,,,,,
15549,"Armageddon's Children (Genesis of Shannara, #1)",Terry Brooks,"Brooks, Terry",,0345484088,9780345484086,0,4.09,Ballantine Books,Hardcover,371,2006,2006,,10/6/11,,,read,,,,1,,,0,,,,,
62233,"The Elves of Cintra (Genesis of Shannara, #2)",Terry Brooks,"Brooks, Terry",,0345484118,9780345484116,0,4.1,Del Rey/Ballantine,Hardcover,379,2007,2007,,10/6/11,,,read,,,,1,,,0,,,,,
15575,"The Sword of Shannara (The Original Shannara Trilogy, #1)",Terry Brooks,"Brooks, Terry",,1857231511,9781857231519,0,3.76,Orbit,Paperback,726,1999,1977,,10/6/11,,,read,,,,1,,,0,,,,,
227265,"Ishmael: An Adventure of the Mind and Spirit (Ishmael, #1)",Daniel Quinn,"Quinn, Daniel",,0553375407,9780553375404,0,3.98,Bantam,Paperback,266,1995,1992,,10/6/11,,,read,,,,1,,,0,,,,,
106,Dune Messiah (Dune Chronicles #2),Frank Herbert,"Herbert, Frank",,0441172695,9780441172696,0,3.87,Ace Books,Mass Market Paperback,331,1987,1969,,10/6/11,"to-read, owned","to-read (#7), owned (#5)",to-read,,,,0,,,0,,,,,
84552,"Priestess of Avalon (Avalon, #4)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",Diana L. Paxson,0451458621,9780451458629,0,4.04,Roc,Paperback,416,2002,2000,,10/6/11,,,read,,,,1,,,0,,,,,
18889,"Lady of Avalon (Avalon, #3)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",Diana L. Paxson,0788720392,9780788720390,0,3.94,Recorded Books LLC,Paperback,460,1998,1982,,10/6/11,,,read,,,,1,,,0,,,,,
18892,"The Forest House (Avalon, #2)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",Diana L. Paxson,0451454243,9780451454249,0,3.85,Roc,Paperback,462,1995,1993,,10/6/11,,,read,,,,1,,,0,,,,,
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,067973225X,9780679732259,0,3.72,Vintage,Paperback,288,1991,1930,,10/6/11,,,read,,,,1,,,0,,,,,
17061,Coraline,Neil Gaiman,"Gaiman, Neil",,0061139378,9780061139376,0,4.04,William Morrow Paperbacks,Paperback,162,2006,2002,,10/6/11,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
6604712,Eating Animals,Jonathan Safran Foer,"Foer, Jonathan Safran",,0316069906,9780316069908,0,4.19,"Little, Brown and Company",Hardcover,341,2009,2009,,10/6/11,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
121732,Surprised by Joy: The Shape of My Early Life,C.S. Lewis,"Lewis, C.S.",,0006280838,9780006280835,0,4.1,,Paperback,185,,1955,,10/6/11,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
17343,Till We Have Faces,C.S. Lewis,"Lewis, C.S.",,0156904365,9780156904360,0,4.18,Harcourt Paperbacks,Paperback,313,2006,1956,,10/6/11,to-read,to-read (#2),to-read,,,,0,,,0,,,,,
11138,Mere Christianity,C.S. Lewis,"Lewis, C.S.",,0684823780,9780684823782,0,4.32,Touchstone Books,Paperback,191,1996,1952,,10/6/11,"to-read, owned","to-read (#1), owned (#6)",to-read,,,,0,,,0,,,,,
130352,"High Rhulain (Redwall, #18)",Brian Jacques,"Jacques, Brian",,0441014364,9780441014361,0,4.12,Ace,Mass Market Paperback,336,2007,2005,,10/6/11,,,read,,,,1,,,0,,,,,
7994,"Rakkety Tam (Redwall, #17)",Brian Jacques,"Jacques, Brian",,014240683X,9780142406830,0,4.14,Firebird,Paperback,384,2006,2004,,10/6/11,,,read,,,,1,,,0,,,,,
140138,"Loamhedge (Redwall, #16)",Brian Jacques,"Jacques, Brian",,0142403776,9780142403778,0,3.92,Firebird,Paperback,432,2005,2003,,10/6/11,,,read,,,,1,,,0,,,,,
8001,"Triss (Redwall, #15)",Brian Jacques,"Jacques, Brian",Allan Curless,0142402486,9780142402481,0,3.98,Firebird,Paperback,400,2004,2002,,10/6/11,,,read,,,,1,,,0,,,,,
7976,"Taggerung (Redwall, #14)",Brian Jacques,"Jacques, Brian",Gary Chalk,0142501549,9780142501542,0,4.11,Firebird,Mass Market Paperback,438,2003,2001,,10/6/11,,,read,,,,1,,,0,,,,,
7987,"The Legend of Luke (Redwall, #12)",Brian Jacques,"Jacques, Brian",,0142501093,9780142501092,0,3.99,Firebird,Paperback,374,2005,1999,,10/6/11,,,read,,,,1,,,0,,,,,
99085,"Lord Brocktree (Redwall, #13)",Brian Jacques,"Jacques, Brian",,0142501107,9780142501108,0,3.95,Firebird,Paperback,370,2005,2000,,10/6/11,,,read,,,,1,,,0,,,,,
7999,"Marlfox (Redwall, #11)",Brian Jacques,"Jacques, Brian",,0142501085,9780142501085,0,4,Firebird,Paperback,400,2005,1998,,10/6/11,,,read,,,,1,,,0,,,,,
7980,"Pearls of Lutra (Redwall, #9)",Brian Jacques,"Jacques, Brian",,0142401447,9780142401446,0,3.99,Firebird,Paperback,408,2004,1996,,10/6/11,,,read,,,,1,,,0,,,,,
7998,"Outcast of Redwall (Redwall, #8)",Brian Jacques,"Jacques, Brian",,0142401420,9780142401422,0,3.91,Firebird,Paperback,368,2004,1995,,10/6/11,,,read,,,,1,,,0,,,,,
7979,"The Bellmaker (Redwall, #7)",Brian Jacques,"Jacques, Brian",,0142400300,9780142400302,0,3.96,Firebird,Paperback,352,2004,1994,,10/6/11,,,read,,,,1,,,0,,,,,
7983,"Salamandastron (Redwall, #5)",Brian Jacques,"Jacques, Brian",Gary Chalk,0142501522,9780142501528,0,4.06,Firebird,Paperback,400,2003,1992,,10/6/11,,,read,,,,1,,,0,,,,,
201342,"Mattimeo (Redwall, #3)",Brian Jacques,"Jacques, Brian",,0441006108,9780441006106,0,4.03,Ace Books,Paperback,432,1999,1990,,10/6/11,,,read,,,,1,,,0,,,,,
